word,count
i stay,59
through all,59
been so,59
long i,59
forgive me,59
york new,59
will see,59
are not,59
you talk,59
dance with,59
remind me,59
easy to,59
to spend,59
i lost,59
buy me,59
i'm never,58
it it's,58
one shot,58
comes to,58
this ain't,58
i'd be,58
but don't,58
don't expect,58
felt like,58
or you,58
can't even,58
never knew,58
never see,58
a child,58
the flow,58
him in,58
never thought,58
sing it,58
away the,58
get her,58
u got,58
around you,58
your dreams,58
your hair,58
want is,58
never ever,58
forever i,58
scream and,58
me me,58
lost and,58
she says,58
leave your,58
know just,58
on our,58
a gold,58
help you,58
keep my,58
close your,58
so cold,58
it she,58
run this,58
there to,58
be waiting,58
me show,57
king of,57
is mine,57
much for,57
a brand,57
if my,57
go round,57
a monster,57
won't let,57
me well,57
so why,57
it we,57
yeah but,57
got em,57
yeah that's,57
to start,57
my knees,57
go ahead,57
fuck i,57
stay in,57
fuckin with,57
fucking with,57
the spot,57
an old,57
down girl,57
expect me,57
by a,57
willing to,57
me one,57
living in,57
nobody but,57
the face,57
thought you,57
on with,57
and roll,57
honey i,57
look around,57
a smile,57
she could,57
cry and,57
feel good,57
a heart,57
know your,57
now cause,57
far from,57
dont care,57
that old,57
me again,57
the ice,57
that when,57
and pray,57
nothing i,57
oh whoa,57
my body's,57
my nixga,57
on just,56
to meet,56
so the,56
i'm crazy,56
is still,56
just say,56
so let,56
feel your,56
would have,56
you miss,56
gon do,56
as he,56
but what,56
look up,56
just take,56
you who,56
my cell,56
that and,56
that you'll,56
a hard,56
why the,56
afraid of,56
had my,56
i sing,56
the word,56
a party,56
go the,56
the ones,56
is how,56
maybe we,56
edge of,56
i'll always,56
be right,56
talking to,56
i die,56
the mall,56
deep in,56
time that,56
don't love,56
in these,56
head i,56
just hold,56
place where,56
like what,56
me or,56
it girl,56
say something,56
its the,56
thing to,56
up we,56
mean i,56
cell phone,56
or two,56
on them,56
its like,56
a pretty,56
good as,56
money on,56
began to,56
witcha can,56
best rapper,56
think it's,55
but in,55
for real,55
is i,55
why they,55
was you,55
his head,55
come down,55
i'll give,55
see how,55
catch a,55
as well,55
all and,55
my father,55
the show,55
what my,55
yo i,55
hair and,55
the crib,55
tonight i,55
a word,55
in an,55
they love,55
they dont,55
the side,55
the heat,55
time when,55
when u,55
here you,55
nothin but,55
world in,55
leave the,55
her eyes,55
bout the,55
baby it's,55
a river,55
love but,55
you please,55
forever and,55
4 the,55
with u,55
got so,55
she ain't,55
just because,55
live 4,55
light i,55
goin in,55
my old,55
baby if,55
of fire,55
your game,55
you knew,55
one no,55
keep a,54
the boys,54
a change,54
or not,54
you going,54
so they,54
it gets,54
don't ever,54
did not,54
baby but,54
me too,54
to life,54
lay it,54
i play,54
he could,54
and even,54
the times,54
inside my,54
fuck is,54
stop til,54
thing you,54
ooh yeah,54
aah aah,54
get ya,54
live without,54
my style,54
hope that,54
we never,54
it this,54
to hit,54
a moment,54
in to,54
you wish,54
need your,54
i loved,54
people say,54
didn't know,54
u can,54
the war,54
the town,54
and shout,54
on ya,54
my bitch,54
dont get,54
he really,54
said to,54
wanna dance,54
mine and,54
ask you,54
alone not,54
bag alert,54
keys keys,54
bobby mcghee,54
the feeling,53
back down,53
the wrong,53
you even,53
next time,53
you're just,53
as it,53
would never,53
woke up,53
love him,53
going down,53
your feet,53
and everything,53
just know,53
don't feel,53
have your,53
on in,53
i seen,53
love no,53
on these,53
caught in,53
you walk,53
you live,53
reason why,53
up this,53
where i'm,53
i'm talking,53
you not,53
you then,53
look out,53
you lose,53
and only,53
i pull,53
just how,53
looked at,53
know she,53
some fun,53
2 me,53
you you're,53
madly in,53
money in,53
they never,53
had me,53
money money,53
come true,53
just you,53
im going,53
say my,53
your knees,53
smile i,53
that nigga,53
wont stop,53
heard it,53
you find,53
play a,53
lie lie,53
switch up,53
and shit,52
the kids,52
a damn,52
don't try,52
say is,52
say it's,52
nobody else,52
doesn't matter,52
this place,52
back again,52
every single,52
life to,52
may not,52
it's my,52
carry on,52
but baby,52
went through,52
and as,52
going on,52
em with,52
a fuckin,52
world i,52
they go,52
out you,52
right there,52
at where,52
crazy i,52
i stand,52
doin it,52
so he,52
hold it,52
go home,52
don't come,52
on everything,52
we made,52
gone i,52
and ever,52
song i,52
that's on,52
he can't,52
where your,52
bad bitches,52
kick it,52
niggas is,52
i run,52
ooh baby,52
around my,52
alive i,52
and give,52
scared of,52
a dungeon,52
the story,52
it's you,52
to buy,52
really really,52
you're all,52
by and,52
it slow,52
a cold,52
like im,52
back when,52
at last,52
bitch im,52
dont want,52
me as,52
roll up,52
by your,52
no new,52
bam bam,52
oh like,52
work bitch,52
rapper alive,52
mahna mahna,52
still in,51
to just,51
to prove,51
this whole,51
my family,51
to ask,51
your teeth,51
was my,51
me cry,51
can only,51
much to,51
to walk,51
but no,51
just get,51
i'm trying,51
we used,51
sound of,51
don't it,51
to ya,51
to sing,51
all for,51
for so,51
nothing you,51
parking lot,51
my mom,51
too good,51
makes you,51
about my,51
bad you,51
is an,51
like some,51
up there,51
girl with,51
ain't it,51
you fucking,51
i fall,51
when we're,51
you dance,51
everybody wants,51
down oh,51
nothing left,51
time is,51
all them,51
there for,51
a light,51
live it,51
that should,51
still the,51
got something,51
say shit,51
money to,51
an angel,51
take that,51
cause we're,51
ain't nobody,51
so take,51
my nigga,51
give in,51
giving up,51
there were,51
2 do,51
do ya,51
your smile,51
the sunshine,51
would u,51
face i,51
light and,51
she love,51
more to,51
aye aye,51
baby just,51
give my,51
in from,51
on back,51
day when,51
lover friend,51
bright like,51
the key,50
hard and,50
it could,50
maybe i,50
it hurts,50
can't tell,50
his name,50
the second,50
that will,50
then a,50
took my,50
lose my,50
not just,50
like you're,50
yeah it's,50
play it,50
turn to,50
how does,50
now oh,50
maybe you,50
that this,50
drive me,50
alive huh,50
way she,50
and she's,50
whatever you,50
don't forget,50
a body,50
coming home,50
boy and,50
down it,50
me girl,50
it won't,50
out that,50
its just,50
find your,50
us and,50
i start,50
still a,50
his eyes,50
and them,50
talking about,50
we love,50
its all,50
girl you're,50
unless you,50
the bitch,50
got nothing,50
that baby,50
this was,50
came from,50
that u,50
and night,50
the hand,50
i'm waiting,50
u baby,50
me there,50
u wanna,50
the look,50
find my,50
tight and,50
might have,50
way and,50
all is,50
like baby,50
go up,50
hear that,50
thats the,50
my number,50
bad girl,50
a dog,50
you every,50
both know,50
has to,50
to ride,50
cash money,50
up wit,50
li li,50
were in,50
have what,50
its bone,50
ride lets,50
shine bright,50
lie la,50
la lie,50
said he,49
something i,49
the women,49
in one,49
this moment,49
his own,49
i lay,49
through your,49
love somebody,49
walk away,49
a job,49
just so,49
had no,49
i turn,49
it better,49
about that,49
more and,49
no doubt,49
don't go,49
1 2,49
as they,49
met a,49
rock and,49
shake that,49
a house,49
right one,49
the boss,49
it it,49
while the,49
filled with,49
always love,49
we still,49
get with,49
to light,49
them hoes,49
high school,49
and cry,49
seen it,49
to where,49
gotta make,49
while we,49
you play,49
love i'm,49
myself i,49
yeah all,49
loving me,49
so fine,49
it ooh,49
u and,49
touch the,49
maybe maybe,49
where it,49
is love,49
be gettin,49
the space,49
and feel,49
she a,49
a secret,49
touch you,49
you it,49
that boy,49
em right,49
dont stop,49
get lit,49
a tree,49
ti esrever,49
homie lover,49
will eat,49
and not,48
away with,48
caught up,48
my only,48
excuse me,48
see is,48
so come,48
shit that,48
out this,48
years old,48
yeah baby,48
stop it,48
one last,48
don't believe,48
shit like,48
lie to,48
head to,48
don't hurt,48
to hell,48
late to,48
babe i,48
yo ass,48
oh girl,48
leave it,48
looking like,48
you're right,48
once again,48
ever seen,48
bitch and,48
tell ya,48
turn your,48
the grass,48
make up,48
run it,48
pay the,48
that all,48
keeps me,48
around i,48
turn up,48
hit it,48
back like,48
no i'm,48
be around,48
dungeon dragon,48
broken heart,48
be loved,48
need somebody,48
gotta let,48
party up,48
go through,48
baby let,48
nothing wrong,48
an hour,48
all she,48
it they,48
where did,48
long way,48
open up,48
yeah come,48
yes and,48
who knows,48
the distance,48
rock rock,48
face the,48
way home,48
she aint,48
know know,48
thats my,48
eat you,48
get together,48
you here,48
thinking of,48
won t,48
ground is,48
everything yeah,48
win win,48
chick bad,48
nasty girl,48
try me,48
funk ill,48
ill die,48
nixgas to,48
esrever dna,48
dna ti,48
ti pilf,48
pilf nwod,48
nwod gniht,48
gniht ym,48
ym tup,48
tup i,48
ur get,48
off show,48
first key,48
the fact,47
anything you,47
feeling like,47
i'll get,47
forget the,47
i cried,47
best i,47
half of,47
of being,47
deep inside,47
us i,47
would die,47
yeah they,47
shake your,47
thought that,47
he never,47
time it,47
name and,47
you took,47
world and,47
heart to,47
are gonna,47
right next,47
wit me,47
nothing like,47
me try,47
the keys,47
my momma,47
my mother,47
be back,47
do my,47
care about,47
a sign,47
jump in,47
all but,47
we're not,47
that just,47
this life,47
a shame,47
old man,47
we've got,47
we on,47
a drink,47
be happy,47
when all,47
well well,47
the long,47
since the,47
aint gotta,47
you wait,47
come up,47
behind me,47
me call,47
it easy,47
stay there,47
soul to,47
diamonds in,47
she go,47
together now,47
you babe,47
right i'm,47
saw you,47
t know,47
dance in,47
want be,47
bom bom,47
ooh na,47
ay oh,47
i smile,47
it got,46
once in,46
stuck in,46
the very,46
and its,46
you set,46
i'm getting,46
place to,46
those who,46
down but,46
had enough,46
me through,46
we should,46
slow down,46
what it's,46
calling me,46
so so,46
and said,46
else i,46
me who,46
and keep,46
don't i,46
hate to,46
can call,46
bitch is,46
a rock,46
find you,46
she's the,46
go in,46
off to,46
the evening,46
dreams of,46
knew i,46
been waiting,46
that ain't,46
em like,46
this a,46
times i,46
pass the,46
too far,46
goes down,46
a fire,46
a look,46
my business,46
into your,46
i'm looking,46
go of,46
came and,46
the highway,46
why can't,46
girl don't,46
in line,46
pick a,46
them in,46
one but,46
love like,46
on baby,46
she's so,46
door i,46
dream of,46
my brother,46
the red,46
fly i,46
love will,46
right on,46
fill it,46
have me,46
he says,46
the queen,46
time oh,46
don't tell,46
on up,46
my sex,46
hey baby,46
my son,46
we wont,46
some things,46
did she,46
thats what,46
girl who,46
well my,46
takin over,46
the weak,46
the strong,46
whatcha gonna,46
jolene jolene,46
lonely girl,46
oh ay,46
bought a,45
a single,45
but your,45
dream i,45
to eat,45
it real,45
to bring,45
fuck all,45
not so,45
in they,45
look so,45
is he,45
thats a,45
i'll show,45
for some,45
down my,45
for one,45
hard i,45
please please,45
the ring,45
in bed,45
let my,45
and everybody,45
it's coming,45
same old,45
change my,45
your best,45
to myself,45
you fall,45
down cause,45
and turn,45
worry about,45
your last,45
best you,45
a life,45
kill me,45
these things,45
come around,45
what can,45
arms i,45
say she,45
u i,45
oh lord,45
2 be,45
the ocean,45
day is,45
for sure,45
lord i,45
baby cause,45
call him,45
on us,45
dance on,45
me hey,45
down here,45
do if,45
most of,45
know its,45
this that,45
i ask,45
a lady,45
we come,45
lost my,45
really care,45
diamond rings,45
a lil,45
right to,45
the low,45
a hold,45
away oh,45
along the,45
has it,45
your side,45
it im,45
too hard,45
girl my,45
the force,45
stay away,45
the hills,45
for too,45
low can,45
s in,45
a hammer,45
minute man,45
he will,45
to hurt,44
after the,44
hell yeah,44
to pull,44
each other's,44
to watch,44
just give,44
be just,44
of em,44
between us,44
don't leave,44
bring me,44
i'm your,44
can never,44
though you,44
i'm doing,44
i'm really,44
the walls,44
will make,44
he would,44
grew up,44
at it,44
me that's,44
why i'm,44
stand tall,44
to death,44
far as,44
and leave,44
that don't,44
up get,44
can come,44
and have,44
boys and,44
my day,44
like its,44
my pain,44
coming back,44
take away,44
wanna say,44
come over,44
my chest,44
your world,44
a fight,44
no return,44
car and,44
bitch get,44
close the,44
i'm i'm,44
your back,44
my wife,44
where my,44
i lose,44
the deep,44
a week,44
have i,44
gotta have,44
baby let's,44
yes you,44
got 2,44
bout you,44
love all,44
she never,44
uh oh,44
some are,44
the valley,44
wanna live,44
us a,44
name in,44
she know,44
we like,44
the angels,44
cry cry,44
in vain,44
almost there,44
billy jack,44
they gon,44
here come,44
dont need,44
yeezy yeezy,44
you stay,44
things we,44
well it,44
for them,44
you through,44
hey yo,44
dont let,44
money you,44
we see,44
your words,44
we shall,44
you tonight,44
hey girl,44
were my,44
jingalin jingalin,44
he went,44
biggie just,44
just bone,44
that weed,44
a stupid,44
same time,43
walk in,43
that one,43
are so,43
has got,43
through a,43
afraid to,43
is too,43
up from,43
you wonder,43
cause this,43
up but,43
as soon,43
you where,43
everything's gonna,43
it may,43
can't go,43
at her,43
go i'm,43
chance i,43
like us,43
to face,43
do your,43
standing on,43
my words,43
the roof,43
my mouth,43
until you,43
no longer,43
a fucking,43
just tell,43
loved me,43
made you,43
my house,43
a car,43
my mama,43
giving me,43
blue and,43
weed i,43
give her,43
shout out,43
so glad,43
ain't the,43
hand i,43
let us,43
love oh,43
sun is,43
you everything,43
her a,43
good times,43
day but,43
before me,43
stop i,43
the color,43
a side,43
stop this,43
but there's,43
they will,43
to shake,43
this year,43
dance to,43
find it,43
the perfect,43
the rock,43
funk i,43
a motherfucking,43
gonna come,43
it where,43
so tired,43
go baby,43
she just,43
better have,43
the rat,43
call out,43
thought he,43
favorite girl,43
have mercy,43
someone that,43
be and,43
up stand,43
you ok,43
searching for,43
got what,43
i d,43
oh ooh,43
in them,43
dead wrong,43
true love,43
my language,43
callin for,43
friend here,43
know i'll,43
me tight,43
you're on,42
once i,42
like when,42
killing me,42
way back,42
been down,42
fed up,42
through and,42
up cause,42
cause it,42
was it,42
get over,42
i wear,42
them i,42
a white,42
and one,42
wanna talk,42
of shit,42
been to,42
real good,42
scared to,42
hit my,42
you again,42
